taxlevel,taxid,taxa,W134-25PVC-3-17_kraken2_bracken_orders.report,W133-25PVC-2-17_kraken2_bracken_orders.report,W132-25PVC-1-17_kraken2_bracken_orders.report,W131-25PET-3-17_kraken2_bracken_orders.report,W130-25PET-2-17_kraken2_bracken_orders.report,W129-25PET-1-17_kraken2_bracken_orders.report,W128-25PE0.6-3-17_kraken2_bracken_orders.report,W127-25PE0.6-2-17_kraken2_bracken_orders.report,W126-25PE0.6-1-17_kraken2_bracken_orders.report,W125-25S-3-17_kraken2_bracken_orders.report,W124-25S-2-17_kraken2_bracken_orders.report,W123-25S-1-17_kraken2_bracken_orders.report,Q66-25S-3-0_kraken2_bracken_orders.report,Q65-25S-2-0_kraken2_bracken_orders.report,Q64-25S-1-0_kraken2_bracken_orders.report,Q63-25PVC-3-11_kraken2_bracken_orders.report,Q62-25PVC-2-11_kraken2_bracken_orders.report,Q61-25PVC-1-11_kraken2_bracken_orders.report,Q60-25PET-3-11_kraken2_bracken_orders.report,Q59-25PET-2-11_kraken2_bracken_orders.report,Q58-25PET-1-11_kraken2_bracken_orders.report,Q57-25PE0.6-3-11_kraken2_bracken_orders.report,Q56-25PE0.6-2-11_kraken2_bracken_orders.report,Q55-25PE0.6-1-11_kraken2_bracken_orders.report,Q54-25S-3-11_kraken2_bracken_orders.report,Q53-25S-2-11_kraken2_bracken_orders.report,Q52-25S-1-11_kraken2_bracken_orders.report,Q51-25PVC-3-3_kraken2_bracken_orders.report,Q50-25PVC-2-3_kraken2_bracken_orders.report,Q49-25PVC-1-3_kraken2_bracken_orders.report,Q48-25PET-3-3_kraken2_bracken_orders.report,Q47-25PET-2-3_kraken2_bracken_orders.report,Q46-25PET-1-3_kraken2_bracken_orders.report,Q45-25PE0.6-3-3_kraken2_bracken_orders.report,Q44-25PE0.6-2-3_kraken2_bracken_orders.report,Q43-25PE0.6-1-3_kraken2_bracken_orders.report,Q42-25S-3-3_kraken2_bracken_orders.report,Q41-25S-2-3_kraken2_bracken_orders.report,Q40-25S-1-3_kraken2_bracken_orders.report,Q34-25PE0.1-2-11_kraken2_bracken_orders.report,Q33-25PE0.1-1-11_kraken2_bracken_orders.report,Q32-25PE0.1-2-3_kraken2_bracken_orders.report,Q31-25PE0.1-1-3_kraken2_bracken_orders.report
C,1804991,            Longimicrobiia,19.0,33.0,41.0,48.0,54.0,47.0,67.0,56.0,27.0,50.0,60.0,48.0,112.0,81.0,90.0,8.0,9.0,11.0,31.0,17.0,22.0,28.0,28.0,18.0,15.0,45.0,25.0,11.0,15.0,24.0,53.0,20.0,47.0,29.0,32.0,27.0,46.0,48.0,51.0,31.0,30.0,30.0,50.0
C,1807140,          Acidithiobacillia,116.0,287.0,123.0,318.0,158.0,352.0,514.0,187.0,240.0,405.0,407.0,495.0,892.0,699.0,853.0,78.0,64.0,61.0,309.0,137.0,120.0,143.0,122.0,105.0,97.0,123.0,103.0,98.0,151.0,150.0,247.0,214.0,292.0,206.0,192.0,234.0,404.0,235.0,332.0,86.0,171.0,164.0,323.0
C,1813735,          Vicinamibacteria,15735.0,16719.0,16918.0,14313.0,12385.0,12870.0,18372.0,15118.0,13493.0,17615.0,15847.0,16105.0,12737.0,11126.0,10916.0,14630.0,16012.0,18760.0,11693.0,13328.0,13538.0,15792.0,13775.0,12869.0,14329.0,15643.0,16162.0,4761.0,4747.0,6497.0,8443.0,6717.0,8185.0,9686.0,8951.0,9004.0,11163.0,11029.0,11260.0,18628.0,18632.0,9342.0,11394.0
O,1843489,            Veillonellales,,15.0,,,7.0,26.0,,33.0,,,93.0,,78.0,145.0,147.0,,,,,,14.0,,,9.0,,16.0,,,,,14.0,,16.0,,,21.0,20.0,,,,,,22.0
P,1853220,            Rhodothermota,3544.0,3497.0,1735.0,258.0,530.0,624.0,545.0,634.0,534.0,683.0,546.0,610.0,204.0,172.0,215.0,567.0,791.0,365.0,267.0,272.0,264.0,360.0,286.0,261.0,308.0,327.0,394.0,76.0,79.0,83.0,158.0,182.0,196.0,174.0,165.0,151.0,201.0,161.0,149.0,284.0,314.0,207.0,176.0
C,1853221,              Balneolia,,,,7.0,17.0,,,,7.0,9.0,13.0,5.0,,12.0,11.0,,,,15.0,8.0,,15.0,19.0,,,,18.0,,,,,8.0,8.0,,,,,12.0,6.0,11.0,12.0,,
C,1853222,              Rhodothermia,3544.0,3497.0,1735.0,258.0,530.0,624.0,545.0,634.0,534.0,683.0,546.0,610.0,204.0,172.0,215.0,567.0,791.0,365.0,267.0,272.0,264.0,360.0,286.0,261.0,308.0,327.0,394.0,76.0,79.0,83.0,158.0,182.0,196.0,174.0,165.0,151.0,201.0,161.0,149.0,284.0,314.0,207.0,176.0
O,1853223,                Balneolales,,,,7.0,17.0,,,,7.0,9.0,13.0,5.0,,12.0,11.0,,,,15.0,8.0,,15.0,19.0,,,,18.0,,,,,8.0,8.0,,,,,12.0,6.0,11.0,12.0,,
O,1853224,                Rhodothermales,3544.0,3497.0,1735.0,258.0,530.0,624.0,545.0,634.0,534.0,683.0,546.0,610.0,204.0,172.0,215.0,567.0,791.0,365.0,267.0,272.0,264.0,360.0,286.0,261.0,308.0,327.0,394.0,76.0,79.0,83.0,158.0,182.0,196.0,174.0,165.0,151.0,201.0,161.0,149.0,284.0,314.0,207.0,176.0
C,1853228,              Chitinophagia,9926.0,10961.0,13354.0,40235.0,33285.0,33869.0,23803.0,24155.0,25748.0,25295.0,19474.0,21686.0,5730.0,5272.0,4917.0,11459.0,13290.0,13399.0,49567.0,59789.0,76203.0,39404.0,32817.0,38018.0,32101.0,31584.0,29127.0,5555.0,7762.0,7406.0,32432.0,46787.0,46235.0,34937.0,38143.0,33058.0,31042.0,29638.0,30236.0,28567.0,26039.0,34182.0,22064.0
O,1853229,                Chitinophagales,9926.0,10961.0,13354.0,40235.0,33285.0,33869.0,23803.0,24155.0,25748.0,25295.0,19474.0,21686.0,5730.0,5272.0,4917.0,11459.0,13290.0,13399.0,49567.0,59789.0,76203.0,39404.0,32817.0,38018.0,32101.0,31584.0,29127.0,5555.0,7762.0,7406.0,32432.0,46787.0,46235.0,34937.0,38143.0,33058.0,31042.0,29638.0,30236.0,28567.0,26039.0,34182.0,22064.0
O,1890424,              Synechococcales,3248.0,3193.0,4291.0,3842.0,4391.0,4718.0,4304.0,5352.0,5563.0,7525.0,5734.0,5856.0,17743.0,15432.0,15751.0,3543.0,3417.0,3527.0,4722.0,4484.0,5041.0,6640.0,5185.0,5226.0,6166.0,6588.0,6637.0,4010.0,4020.0,4935.0,4864.0,4527.0,5606.0,6132.0,5773.0,5352.0,6660.0,6172.0,6178.0,5251.0,5385.0,6171.0,5671.0
O,1890505,              Chroococcidiopsidales,7.0,9.0,12.0,6.0,10.0,7.0,3.0,12.0,29.0,13.0,8.0,5.0,33.0,6.0,31.0,15.0,11.0,2.0,5.0,4.0,13.0,14.0,4.0,5.0,10.0,12.0,3.0,12.0,25.0,12.0,14.0,23.0,18.0,,179.0,19.0,36.0,12.0,15.0,8.0,9.0,8.0,15.0
O,1921002,            Holosporales,,,,,,,,,2.0,,,,,,,,,3.0,,2.0,,,,,,,4.0,,,,,2.0,,,,,,3.0,,,,2.0,
C,1921781,            Kiritimatiellia,,922.0,,690.0,,829.0,1329.0,932.0,,1101.0,,,2298.0,2444.0,1869.0,,,,,,556.0,942.0,721.0,,,,792.0,644.0,674.0,501.0,907.0,611.0,974.0,,822.0,782.0,1029.0,890.0,956.0,763.0,,896.0,772.0
O,1921782,              Kiritimatiellales,,922.0,,690.0,,829.0,1329.0,932.0,,1101.0,,,2298.0,2444.0,1869.0,,,,,,556.0,942.0,721.0,,,,792.0,644.0,674.0,501.0,907.0,611.0,974.0,,822.0,782.0,1029.0,890.0,956.0,763.0,,896.0,772.0
P,1930617,        Calditrichota,3.0,2.0,,3.0,2.0,,3.0,,,3.0,11.0,,11.0,3.0,9.0,,2.0,,2.0,2.0,,6.0,,,,3.0,,,,,4.0,,,3.0,2.0,4.0,4.0,2.0,5.0,3.0,2.0,,4.0
O,1934945,            Immundisolibacterales,826.0,1385.0,933.0,3700.0,4625.0,4545.0,8197.0,5050.0,2875.0,5648.0,7393.0,6306.0,26030.0,19618.0,23774.0,274.0,137.0,405.0,2536.0,1763.0,904.0,3045.0,1898.0,2119.0,2424.0,2442.0,1803.0,598.0,692.0,936.0,5550.0,2883.0,5309.0,3571.0,4971.0,3050.0,5581.0,4465.0,5758.0,1611.0,3002.0,4319.0,6248.0
K,1935183,      Promethearchaeati,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,1936987,            Balneolota,,,,7.0,17.0,,,,7.0,9.0,13.0,5.0,,12.0,11.0,,,,15.0,8.0,,15.0,19.0,,,,18.0,,,,,8.0,8.0,,,,,12.0,6.0,11.0,12.0,,
O,1936988,                Saprospirales,353.0,270.0,255.0,491.0,594.0,677.0,664.0,764.0,900.0,1523.0,1109.0,1167.0,282.0,261.0,209.0,120.0,130.0,170.0,407.0,530.0,548.0,666.0,507.0,597.0,600.0,688.0,654.0,45.0,52.0,80.0,261.0,262.0,289.0,349.0,314.0,278.0,310.0,282.0,335.0,643.0,560.0,259.0,236.0
C,1937959,              Saprospiria,353.0,270.0,255.0,491.0,594.0,677.0,664.0,764.0,900.0,1523.0,1109.0,1167.0,282.0,261.0,209.0,120.0,130.0,170.0,407.0,530.0,548.0,666.0,507.0,597.0,600.0,688.0,654.0,45.0,52.0,80.0,261.0,262.0,289.0,349.0,314.0,278.0,310.0,282.0,335.0,643.0,560.0,259.0,236.0
O,1955042,              Gloeomargaritales,,,,,,,,,,,,,9.0,,,,,,,,,2.0,3.0,,,,,,,,2.0,,,,,,3.0,,2.0,,,3.0,2.0
C,1955630,            Methylacidiphilae,,,,,,,15.0,,,10.0,,,38.0,39.0,,,,,,,,,,,86.0,,,,,,,,127.0,,,77.0,,,,,,,
C,1962850,          Calditrichia,3.0,2.0,,3.0,2.0,,3.0,,,3.0,11.0,,11.0,3.0,9.0,,2.0,,2.0,2.0,,6.0,,,,3.0,,,,,4.0,,,3.0,2.0,4.0,4.0,2.0,5.0,3.0,2.0,,4.0
O,1962852,            Calditrichales,3.0,2.0,,3.0,2.0,,3.0,,,3.0,11.0,,11.0,3.0,9.0,,2.0,,2.0,2.0,,6.0,,,,3.0,,,,,4.0,,,3.0,2.0,4.0,4.0,2.0,5.0,3.0,2.0,,4.0
O,1963360,              Parachlamydiales,3.0,5.0,5.0,3.0,8.0,7.0,7.0,4.0,10.0,6.0,3.0,8.0,21.0,16.0,13.0,8.0,5.0,4.0,9.0,6.0,8.0,4.0,3.0,6.0,5.0,9.0,8.0,10.0,5.0,16.0,9.0,10.0,12.0,12.0,6.0,10.0,9.0,10.0,8.0,4.0,5.0,6.0,4.0
O,1970189,                Marinilabiliales,489.0,109.0,173.0,81.0,132.0,227.0,91.0,76.0,88.0,155.0,124.0,86.0,122.0,127.0,93.0,80.0,48.0,110.0,65.0,816.0,151.0,74.0,86.0,84.0,129.0,167.0,127.0,23.0,37.0,20.0,55.0,71.0,57.0,61.0,107.0,75.0,72.0,68.0,100.0,88.0,87.0,80.0,41.0
O,1978007,              Crassvirales,2.0,,,,10.0,,2.0,,,,,,,7.0,44.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
C,2008785,          Hydrogenophilia,,12.0,,,12.0,,,,25.0,,48.0,35.0,82.0,,,,6.0,,,,,,,,,,,,,5.0,,,,,,,36.0,11.0,,,9.0,7.0,
O,2024973,            Silvanigrellales,,2.0,,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
O,2024979,            Bacteriovoracales,7.0,6.0,4.0,11.0,3.0,6.0,6.0,4.0,16.0,8.0,7.0,3.0,22.0,13.0,9.0,16.0,6.0,14.0,5.0,3.0,5.0,2.0,3.0,19.0,2.0,4.0,4.0,36.0,17.0,14.0,3.0,4.0,3.0,8.0,12.0,11.0,3.0,,2.0,11.0,9.0,12.0,8.0
O,2039638,            Candidatus Nanopelagicales,,2.0,6.0,16.0,8.0,10.0,9.0,6.0,4.0,5.0,12.0,5.0,6066.0,7420.0,6189.0,9.0,4.0,6.0,14.0,18.0,23.0,28.0,29.0,35.0,19.0,34.0,31.0,30.0,71.0,49.0,726.0,468.0,537.0,488.0,763.0,418.0,620.0,610.0,445.0,30.0,29.0,683.0,706.0
O,2066490,            Emcibacterales,8.0,7.0,8.0,6.0,3.0,8.0,10.0,15.0,5.0,,3.0,2.0,,29.0,,14.0,9.0,6.0,15.0,6.0,14.0,8.0,6.0,14.0,16.0,5.0,3.0,4.0,3.0,4.0,9.0,3.0,9.0,25.0,8.0,4.0,3.0,5.0,9.0,8.0,8.0,16.0,
C,2093818,            Candidatus Saccharimonadia,,,,6.0,,,,,,,,,16.0,14.0,13.0,,,,,,,,,,4.0,,,3.0,14.0,8.0,5.0,,,,,,4.0,,9.0,,,,3.0
O,2093819,              Candidatus Nanosynbacterales,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,
O,2093825,              Candidatus Saccharimonadales,,,,,,,,,,,,,16.0,14.0,13.0,,,,,,,,,,4.0,,,3.0,14.0,8.0,5.0,,,,,,4.0,,,,,,3.0
P,2138240,        Coprothermobacterota,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,
C,2138243,          Coprothermobacteria,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,
O,2138246,            Coprothermobacterales,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,
O,2169561,            Ortervirales,,,,,,,,5.0,11.0,31.0,3.0,19.0,46.0,13.0,7.0,32.0,7.0,6.0,,3.0,19.0,7.0,29.0,14.0,25.0,6.0,12.0,9.0,20.0,9.0,23.0,9.0,8.0,6.0,5.0,14.0,10.0,18.0,7.0,7.0,4.0,3.0,5.0
P1,2283794,          Methanomada group,8.0,4.0,15.0,2.0,10.0,9.0,10.0,,11.0,16.0,146.0,2.0,14.0,14.0,12.0,7.0,4.0,16.0,3.0,9.0,9.0,4.0,4.0,8.0,5.0,12.0,2.0,11.0,16.0,13.0,32.0,2.0,7.0,15.0,52.0,12.0,2.0,9.0,35.0,4.0,10.0,13.0,5.0
P,2283796,        Thermoplasmatota,,,,,,,,,,,,,3.0,2.0,10.0,,,,,,,,,,2.0,,,34.0,33.0,,,,31.0,33.0,,,47.0,,,6.0,,,37.0
P1,2290931,          Stenosarchaea group,108.0,163.0,158.0,192.0,154.0,161.0,220.0,181.0,161.0,199.0,177.0,161.0,526.0,411.0,470.0,98.0,155.0,148.0,180.0,147.0,190.0,175.0,232.0,238.0,161.0,243.0,157.0,236.0,230.0,212.0,230.0,223.0,214.0,201.0,226.0,195.0,203.0,272.0,220.0,160.0,153.0,257.0,204.0
C,2364196,          Candidatus Thermofontia,9.0,10.0,16.0,10.0,7.0,12.0,22.0,15.0,7.0,9.0,16.0,9.0,31.0,13.0,28.0,5.0,3.0,4.0,7.0,3.0,,10.0,5.0,,8.0,5.0,7.0,3.0,10.0,14.0,21.0,3.0,10.0,11.0,11.0,10.0,13.0,19.0,14.0,5.0,5.0,6.0,16.0
O,2364208,            Phototrophicales,9.0,10.0,16.0,10.0,7.0,12.0,22.0,15.0,7.0,9.0,16.0,9.0,31.0,13.0,28.0,5.0,3.0,4.0,7.0,3.0,,10.0,5.0,,8.0,5.0,7.0,3.0,10.0,14.0,21.0,3.0,10.0,11.0,11.0,10.0,13.0,19.0,14.0,5.0,5.0,6.0,16.0
O,2483366,              Sedimentisphaerales,,2.0,2.0,,4.0,3.0,6.0,4.0,2.0,3.0,4.0,3.0,9.0,8.0,201.0,,,,7.0,2.0,3.0,,,4.0,2.0,3.0,4.0,2.0,,240.0,,2.0,3.0,3.0,3.0,4.0,3.0,,2.0,,2.0,3.0,5.0
O,2493627,            Minwuiales,9.0,12.0,18.0,19.0,15.0,12.0,23.0,16.0,45.0,26.0,9.0,24.0,34.0,49.0,37.0,5.0,8.0,6.0,15.0,16.0,14.0,29.0,12.0,11.0,11.0,15.0,5.0,14.0,5.0,25.0,15.0,6.0,15.0,12.0,15.0,12.0,12.0,14.0,13.0,18.0,17.0,6.0,19.0
O,2494207,            Capsulimonadales,2.0,,,2.0,,2.0,2.0,4.0,,4.0,3.0,,2.0,5.0,6.0,,,,6.0,3.0,3.0,5.0,3.0,,5.0,,3.0,,,2.0,4.0,,,2.0,2.0,,,2.0,3.0,,,,3.0
O,2495578,            Sporichthyales,,,,,,66.0,,69.0,,129.0,,,336.0,135.0,215.0,,15.0,,,,,,130.0,,,85.0,,46.0,,29.0,,,,73.0,57.0,59.0,,,160.0,,,46.0,88.0
C,2497643,            Candidatus Babeliae,,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,2.0,,,,,,,,2.0,,,,,4.0
O,2497644,              Candidatus Babeliales,,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,2.0,,,,,,,,2.0,,,,,4.0
C,2517206,            Candidatus Brocadiia,15.0,25.0,18.0,18.0,27.0,23.0,27.0,29.0,15.0,22.0,41.0,21.0,104.0,119.0,94.0,7.0,2.0,10.0,16.0,18.0,10.0,19.0,7.0,8.0,20.0,11.0,13.0,49.0,36.0,49.0,41.0,17.0,32.0,35.0,50.0,35.0,54.0,57.0,33.0,13.0,25.0,20.0,45.0
R2,2559587,    Riboviria,,,,,,,,5.0,11.0,31.0,3.0,19.0,46.0,13.0,7.0,32.0,7.0,6.0,,3.0,19.0,7.0,29.0,14.0,25.0,6.0,12.0,9.0,20.0,9.0,23.0,9.0,8.0,6.0,5.0,14.0,10.0,18.0,7.0,7.0,4.0,3.0,5.0
O,2599632,            Vulcanimicrobiales,3.0,2.0,3.0,6.0,,5.0,3.0,,5.0,7.0,5.0,18.0,6.0,10.0,10.0,2.0,,,2.0,6.0,2.0,4.0,5.0,2.0,,10.0,2.0,,3.0,2.0,7.0,2.0,4.0,2.0,2.0,6.0,11.0,7.0,11.0,6.0,8.0,7.0,13.0
C,2682225,          Tepidiformia,30.0,76.0,48.0,59.0,63.0,72.0,66.0,70.0,36.0,48.0,75.0,75.0,147.0,138.0,122.0,19.0,12.0,25.0,29.0,24.0,7.0,49.0,23.0,23.0,27.0,42.0,24.0,56.0,47.0,89.0,69.0,39.0,55.0,66.0,40.0,30.0,72.0,66.0,92.0,35.0,34.0,31.0,78.0
O,2682226,            Tepidiformales,30.0,76.0,48.0,59.0,63.0,72.0,66.0,70.0,36.0,48.0,75.0,75.0,147.0,138.0,122.0,19.0,12.0,25.0,29.0,24.0,7.0,49.0,23.0,23.0,27.0,42.0,24.0,56.0,47.0,89.0,69.0,39.0,55.0,66.0,40.0,30.0,72.0,66.0,92.0,35.0,34.0,31.0,78.0
O,2691354,              Pirellulales,6822.0,7663.0,7999.0,4726.0,4706.0,5148.0,5151.0,5006.0,4482.0,5380.0,4627.0,4661.0,6496.0,5665.0,5449.0,4094.0,4114.0,4039.0,4000.0,4234.0,3917.0,4614.0,4235.0,3649.0,4462.0,5023.0,5109.0,2611.0,2603.0,2853.0,2778.0,2522.0,2847.0,2922.0,2888.0,2546.0,3027.0,2869.0,2907.0,5357.0,4916.0,3272.0,3029.0
O,2691355,              Gemmatales,4136.0,5717.0,5320.0,2226.0,2484.0,2396.0,4335.0,3346.0,2605.0,3464.0,3733.0,3812.0,8667.0,7295.0,7595.0,3938.0,3820.0,3860.0,2440.0,2057.0,1772.0,2395.0,2031.0,1853.0,2594.0,3194.0,2294.0,4521.0,4796.0,5542.0,3701.0,3364.0,4220.0,4180.0,3907.0,3371.0,4224.0,4197.0,4728.0,2249.0,2920.0,4291.0,4057.0
O,2691356,              Isosphaerales,998.0,1762.0,1609.0,1409.0,1471.0,1990.0,2580.0,1830.0,1342.0,1838.0,1927.0,1814.0,3910.0,1777.0,1641.0,807.0,697.0,765.0,1268.0,1096.0,795.0,1293.0,992.0,714.0,1368.0,1171.0,1229.0,1172.0,1101.0,1651.0,1648.0,1237.0,1421.0,1329.0,1304.0,1286.0,1625.0,1686.0,1686.0,1035.0,1244.0,1220.0,1886.0
R5,2696291,          Ochrophyta,24.0,11.0,20.0,5.0,8.0,15.0,2.0,15.0,18.0,33.0,6.0,23.0,34.0,47.0,44.0,14.0,29.0,15.0,12.0,10.0,27.0,12.0,10.0,25.0,20.0,19.0,17.0,17.0,16.0,16.0,10.0,6.0,10.0,11.0,17.0,13.0,13.0,16.0,15.0,15.0,17.0,20.0,18.0
R3,2698737,      Sar,24.0,11.0,20.0,5.0,8.0,15.0,2.0,15.0,18.0,33.0,6.0,23.0,34.0,47.0,44.0,14.0,29.0,15.0,12.0,10.0,27.0,12.0,10.0,25.0,20.0,19.0,17.0,17.0,16.0,16.0,10.0,6.0,10.0,11.0,17.0,13.0,13.0,16.0,15.0,15.0,17.0,20.0,18.0
R2,2731341,    Duplodnaviria,2.0,,,4.0,10.0,,5.0,,,,,,3.0,9.0,47.0,,12.0,,,,,,,,,,2.0,,,,,,,,,,2.0,,2.0,3.0,,,6.0
